day,total infections,active infections,total dead,total immune,total quarantined,total tests,total positive tests,maskEnforcement,lockdownOnTest,officeLockdown,publicLockdown,publicEvent,quarantine,contactTrace,socialDistancing
78,3342,1295,417,1630,0,1876,1515,false,false,false,false,false,false,false,false
79,3390,1204,437,1749,0,1910,1540,false,false,false,false,false,false,false,false
80,3420,1127,453,1840,0,1951,1573,false,false,false,false,false,false,false,false
81,3450,1059,473,1918,0,1977,1594,false,false,false,false,false,false,false,false
82,3478,985,495,1998,0,2014,1621,false,false,false,false,false,false,false,false
83,3501,929,519,2053,0,2040,1641,false,false,false,false,false,false,false,false
84,3528,873,543,2112,0,2054,1653,false,false,false,false,false,false,false,false
85,3549,808,555,2186,0,2069,1664,false,false,false,false,false,false,false,false
86,3561,725,583,2253,0,2089,1679,false,false,false,false,false,false,false,false
87,3578,641,607,2330,0,2102,1690,false,false,false,false,false,false,false,false
88,3590,560,623,2407,0,2119,1703,false,false,false,false,false,false,false,false
89,3602,492,645,2465,0,2133,1717,false,false,false,false,false,false,false,false
90,3612,444,659,2509,0,2136,1720,false,false,false,false,false,false,false,false
91,3612,379,672,2561,0,2147,1727,false,false,false,false,false,false,false,false
92,3622,344,680,2598,0,2154,1732,false,false,false,false,false,false,false,false
93,3630,293,695,2642,0,2161,1737,false,false,false,false,false,false,false,false
94,3640,255,702,2683,0,2170,1744,false,false,false,false,false,false,false,false
95,3646,231,708,2707,0,2170,1744,false,false,false,false,false,false,false,false
96,3654,209,713,2732,0,2174,1748,false,false,false,false,false,false,false,false
97,3661,188,721,2752,0,2179,1751,false,false,false,false,false,false,false,false
98,3665,169,728,2768,0,2188,1758,false,false,false,false,false,false,false,false
99,3670,147,735,2788,0,2190,1760,false,false,false,false,false,false,false,false
100,3673,129,739,2805,0,2194,1764,false,false,false,false,false,false,false,false
101,3675,119,741,2815,0,2199,1768,false,false,false,false,false,false,false,false
102,3677,104,748,2825,0,2202,1771,false,false,false,false,false,false,false,false
103,3678,93,753,2832,0,2205,1773,false,false,false,false,false,false,false,false
104,3678,81,755,2842,0,2208,1775,false,false,false,false,false,false,false,false
105,3682,75,756,2851,0,2209,1776,false,false,false,false,false,false,false,false
106,3682,75,756,2851,0,2210,1777,false,false,false,false,false,false,false,false
107,3683,66,756,2861,0,2210,1777,false,false,false,false,false,false,false,false
108,3684,59,758,2867,0,2210,1777,false,false,false,false,false,false,false,false
109,3685,50,763,2872,0,2212,1779,false,false,false,false,false,false,false,false
110,3686,45,764,2877,0,2212,1779,false,false,false,false,false,false,false,false
111,3686,37,764,2885,0,2213,1780,false,false,false,false,false,false,false,false
112,3687,31,764,2892,0,2214,1781,false,false,false,false,false,false,false,false
113,3687,27,765,2895,0,2214,1781,false,false,false,false,false,false,false,false
114,3687,22,765,2900,0,2215,1782,false,false,false,false,false,false,false,false
115,3687,19,767,2901,0,2215,1782,false,false,false,false,false,false,false,false
116,3688,18,768,2902,0,2216,1783,false,false,false,false,false,false,false,false
117,3689,17,768,2904,0,2216,1783,false,false,false,false,false,false,false,false
118,3690,17,768,2905,0,2216,1783,false,false,false,false,false,false,false,false
119,3690,17,768,2905,0,2216,1783,false,false,false,false,false,false,false,false
120,3691,14,770,2907,0,2217,1784,false,false,false,false,false,false,false,false
121,3692,15,770,2907,0,2218,1784,false,false,false,false,false,false,false,false
122,3692,14,770,2908,0,2218,1784,false,false,false,false,false,false,false,false
123,3692,13,771,2908,0,2218,1784,false,false,false,false,false,false,false,false
124,3692,12,771,2909,0,2219,1784,false,false,false,false,false,false,false,false
125,3692,11,771,2910,0,2219,1784,false,false,false,false,false,false,false,false
126,3692,11,771,2910,0,2219,1784,false,false,false,false,false,false,false,false
127,3692,10,771,2911,0,2219,1784,false,false,false,false,false,false,false,false
128,3692,10,771,2911,0,2219,1784,false,false,false,false,false,false,false,false
129,3692,10,771,2911,0,2219,1784,false,false,false,false,false,false,false,false
130,3692,10,771,2911,0,2219,1784,false,false,false,false,false,false,false,false
131,3692,9,771,2912,0,2219,1784,false,false,false,false,false,false,false,false
132,3692,8,771,2913,0,2219,1784,false,false,false,false,false,false,false,false
133,3692,7,771,2914,0,2219,1784,false,false,false,false,false,false,false,false
134,3692,7,771,2914,0,2219,1784,false,false,false,false,false,false,false,false
135,3692,6,771,2915,0,2219,1784,false,false,false,false,false,false,false,false
136,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
137,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
138,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
139,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
140,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
141,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
142,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
143,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
144,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
145,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
146,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
147,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
148,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
149,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
150,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
151,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
152,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
153,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
154,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
155,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
156,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
157,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
158,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
159,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
160,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
161,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
162,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
163,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
164,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
165,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
166,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
167,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
168,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
169,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
170,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
171,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
172,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
173,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
174,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
175,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
176,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
177,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
178,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
179,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
180,3693,6,771,2916,0,2219,1784,false,false,false,false,false,false,false,false
